Time,Open,High,Low,Close,Volume
2019-07-20 15:00:00,10595.75,10645.24,10546.94,10615.46,1598.900787
2019-07-20 16:00:00,10613.43,10832.0,10565.01,10781.27,4223.188106
2019-07-20 17:00:00,10780.3,10995.0,10760.19,10866.22,5704.15787
2019-07-20 18:00:00,10862.93,10941.16,10861.77,10900.67,1482.287647
2019-07-20 19:00:00,10902.0,10912.33,10850.0,10898.66,1018.598192
2019-07-20 20:00:00,10898.66,10928.51,10861.24,10903.23,867.633686
2019-07-20 21:00:00,10904.12,10927.96,10855.0,10925.39,766.926451
2019-07-20 22:00:00,10926.49,10977.43,10885.7,10973.0,1188.717114
2019-07-20 23:00:00,10971.41,11068.99,10656.85,10740.23,5946.45653
2019-07-21 00:00:00,10740.27,10817.9,10650.21,10776.63,2334.009131
2019-07-21 01:00:00,10776.59,10810.63,10746.07,10793.86,770.667643
2019-07-21 02:00:00,10793.81,10794.83,10601.0,10634.8,2407.215771
2019-07-21 03:00:00,10632.73,10634.0,10550.0,10575.15,2249.116299
2019-07-21 04:00:00,10577.36,10667.33,10530.0,10633.37,1097.396627
2019-07-21 05:00:00,10633.21,10649.39,10555.49,10569.92,759.401391
2019-07-21 06:00:00,10570.23,10630.0,10539.77,10588.72,1078.506527
2019-07-21 07:00:00,10589.58,10638.05,10565.87,10582.45,879.947404
2019-07-21 08:00:00,10581.54,10693.74,10460.01,10673.0,2668.518542
2019-07-21 09:00:00,10673.0,10745.98,10668.85,10677.87,1162.192104
2019-07-21 10:00:00,10677.87,10678.25,10510.0,10555.29,2953.181633
2019-07-21 11:00:00,10553.89,10614.55,10513.17,10585.11,1392.078293
2019-07-21 12:00:00,10585.11,10592.0,10516.11,10564.83,1135.06927
2019-07-21 13:00:00,10564.83,10596.43,10480.0,10535.06,1490.863265
2019-07-21 14:00:00,10535.08,10560.19,10334.0,10393.7,3769.944267
2019-07-21 15:00:00,10394.87,10472.81,10340.0,10444.56,2149.497451
2019-07-21 16:00:00,10443.54,10471.36,10344.44,10354.16,1647.393624
2019-07-21 17:00:00,10355.64,10440.0,10288.0,10418.58,2052.842987
2019-07-21 18:00:00,10418.58,10515.36,10380.11,10494.08,1271.008363
2019-07-21 19:00:00,10492.21,10515.0,10350.0,10406.53,1343.514035
2019-07-21 20:00:00,10407.3,10520.0,10385.0,10496.78,1044.858598
2019-07-21 21:00:00,10501.08,10600.0,10487.61,10556.09,1195.945036
2019-07-21 22:00:00,10556.01,10649.88,10506.0,10552.29,1163.888156
2019-07-21 23:00:00,10551.76,10640.0,10528.14,10589.45,817.231518
2019-07-22 00:00:00,10590.15,10683.16,10552.0,10592.81,1410.32393
2019-07-22 01:00:00,10592.81,10617.77,10554.73,10579.46,607.156022
2019-07-22 02:00:00,10579.4,10633.0,10560.17,10619.55,585.015453
2019-07-22 03:00:00,10619.55,10642.85,10588.91,10614.74,416.761201
2019-07-22 04:00:00,10613.47,10642.66,10511.94,10556.53,988.150954
2019-07-22 05:00:00,10556.57,10603.43,10511.0,10588.08,961.322274
2019-07-22 06:00:00,10588.13,10640.0,10584.07,10597.15,1253.048883
2019-07-22 07:00:00,10597.15,10620.57,10575.0,10603.21,820.655541
2019-07-22 08:00:00,10603.39,10620.0,10543.02,10559.1,1776.338338
2019-07-22 09:00:00,10562.94,10565.88,10441.16,10452.89,2489.618622
2019-07-22 10:00:00,10456.01,10536.42,10407.3,10493.05,1740.859128
2019-07-22 11:00:00,10492.23,10620.0,10428.03,10562.0,2017.393108
2019-07-22 12:00:00,10559.64,10588.0,10461.0,10530.0,1684.630064
2019-07-22 13:00:00,10530.0,10550.0,10479.0,10494.5,981.406959
2019-07-22 14:00:00,10492.67,10549.95,10167.1,10220.0,5967.543484
2019-07-22 15:00:00,10220.0,10350.14,10168.25,10238.43,3219.507755
2019-07-22 16:00:00,10240.81,10316.0,10219.27,10243.82,1362.197658
2019-07-22 17:00:00,10245.47,10430.0,10188.79,10356.14,2453.503756
2019-07-22 18:00:00,10354.59,10354.59,10258.0,10292.93,1134.026201
2019-07-22 19:00:00,10294.47,10330.38,10100.0,10162.66,2905.496609
2019-07-22 20:00:00,10163.75,10393.0,10125.0,10352.69,2793.063062
2019-07-22 21:00:00,10350.01,10394.0,10256.08,10294.74,1132.41901
2019-07-22 22:00:00,10293.39,10390.0,10246.56,10300.0,1126.911676
2019-07-22 23:00:00,10300.01,10375.0,10295.66,10340.31,640.605151
2019-07-23 00:00:00,10343.08,10343.97,10203.05,10269.49,1486.81461
2019-07-23 01:00:00,10269.49,10271.91,10216.79,10235.34,703.007217
2019-07-23 02:00:00,10235.34,10309.56,10224.52,10289.48,826.091075
2019-07-23 03:00:00,10287.19,10313.48,10250.38,10255.54,636.944002
2019-07-23 04:00:00,10255.11,10259.33,10200.11,10235.72,899.552258
