Time,Open,High,Low,Close,Volume
2019-07-20 16:00:00,229.7,235.09,228.86,231.33,87468.71851
2019-07-20 20:00:00,231.33,233.88,224.99,228.2,45169.68761
2019-07-21 00:00:00,228.25,229.66,222.25,224.13,48867.9752
2019-07-21 04:00:00,224.12,226.97,223.03,225.56,23966.80342
2019-07-21 08:00:00,225.54,228.95,223.79,225.99,47296.05687
2019-07-21 12:00:00,225.97,226.28,219.67,222.22,72711.74467
2019-07-21 16:00:00,222.15,223.63,216.99,219.59,48881.43026
2019-07-21 20:00:00,219.62,226.62,219.16,225.38,28322.14148
2019-07-22 00:00:00,225.49,228.34,223.68,225.93,22580.70672
2019-07-22 04:00:00,225.94,226.55,222.84,225.05,33735.14908
2019-07-22 08:00:00,225.05,225.39,219.2,223.27,52653.59187
2019-07-22 12:00:00,223.34,223.4,214.3,214.96,69966.2603
2019-07-22 16:00:00,214.85,217.39,212.25,213.53,55704.80578
2019-07-22 20:00:00,213.53,219.12,212.93,217.51,36669.89071
2019-07-23 00:00:00,217.59,217.84,214.61,216.92,27138.99507
2019-07-23 04:00:00,216.92,217.32,210.88,212.51,75740.16525
2019-07-23 08:00:00,212.5,213.73,209.12,212.53,56079.71058
2019-07-23 12:00:00,212.54,213.46,208.36,209.6,51952.54545
2019-07-23 16:00:00,209.65,219.55,208.59,216.99,59148.62309
2019-07-23 20:00:00,216.98,218.9,211.39,212.48,47816.44298
2019-07-24 00:00:00,212.55,212.65,202.0,204.52,87866.28064
2019-07-24 04:00:00,204.55,207.33,202.66,206.17,37805.68397
2019-07-24 08:00:00,206.18,208.73,205.29,207.42,44549.74504
2019-07-24 12:00:00,207.46,216.73,206.64,216.13,59715.65176
2019-07-24 16:00:00,216.14,216.68,208.17,211.7,57266.68061
2019-07-24 20:00:00,211.65,218.28,211.59,216.31,43958.60638
2019-07-25 00:00:00,216.31,225.12,215.23,221.95,86384.80689
2019-07-25 04:00:00,221.9,222.92,220.2,220.7,30201.58917
2019-07-25 08:00:00,220.71,223.34,220.5,222.09,32877.33221
2019-07-25 12:00:00,222.07,224.55,216.93,221.09,59287.24572
2019-07-25 16:00:00,221.02,223.5,217.21,218.07,45062.62119
2019-07-25 20:00:00,218.0,220.66,215.59,219.14,26556.70109
2019-07-26 00:00:00,219.14,219.16,212.71,214.82,46630.10036
2019-07-26 04:00:00,214.8,216.62,213.04,216.3,22807.09877
2019-07-26 08:00:00,216.33,218.43,215.39,217.2,29624.83791
2019-07-26 12:00:00,217.15,217.75,214.18,216.22,31005.97955
2019-07-26 16:00:00,216.22,220.0,215.35,219.51,43949.05849
2019-07-26 20:00:00,219.55,219.81,216.2,218.81,23764.91145
2019-07-27 00:00:00,218.81,223.3,218.5,221.55,53522.73564
2019-07-27 04:00:00,221.55,221.97,219.37,220.28,29453.5918
2019-07-27 08:00:00,220.24,221.28,205.64,207.66,98195.82227
2019-07-27 12:00:00,207.64,208.04,203.0,206.67,63830.56977
2019-07-27 16:00:00,206.7,209.02,206.4,207.34,23880.53757
2019-07-27 20:00:00,207.34,209.27,205.71,207.3,32326.15408
2019-07-28 00:00:00,207.3,208.23,206.17,207.75,21514.355
2019-07-28 04:00:00,207.75,212.0,207.74,209.2,27731.13225
