Time,Open,High,Low,Close,Volume
2019-07-20 16:00:00,10613.43,10995.0,10565.01,10898.66,12428.231815
2019-07-20 20:00:00,10898.66,11068.99,10656.85,10740.23,8769.733781
2019-07-21 00:00:00,10740.27,10817.9,10550.0,10575.15,7761.008844
2019-07-21 04:00:00,10577.36,10667.33,10530.0,10582.45,3815.251949
2019-07-21 08:00:00,10581.54,10745.98,10460.01,10585.11,8175.970572
2019-07-21 12:00:00,10585.11,10596.43,10334.0,10444.56,8545.374253
2019-07-21 16:00:00,10443.54,10515.36,10288.0,10406.53,6314.759009
2019-07-21 20:00:00,10407.3,10649.88,10385.0,10589.45,4221.923308
2019-07-22 00:00:00,10590.15,10683.16,10552.0,10614.74,3019.256606
2019-07-22 04:00:00,10613.47,10642.66,10511.0,10603.21,4023.177652
2019-07-22 08:00:00,10603.39,10620.0,10407.3,10562.0,8024.209196
2019-07-22 12:00:00,10559.64,10588.0,10167.1,10238.43,11853.088262
2019-07-22 16:00:00,10240.81,10430.0,10100.0,10162.66,7855.224224
2019-07-22 20:00:00,10163.75,10394.0,10125.0,10340.31,5692.998899
2019-07-23 00:00:00,10343.08,10343.97,10203.05,10255.54,3652.856904
2019-07-23 04:00:00,10255.11,10259.33,9970.0,10041.62,10834.277688
2019-07-23 08:00:00,10041.61,10102.9,9883.0,10025.0,9741.60727
2019-07-23 12:00:00,10025.0,10068.0,9870.58,9932.36,8392.12858
2019-07-23 16:00:00,9930.59,10179.0,9900.0,10149.29,7414.280895
2019-07-23 20:00:00,10147.69,10227.98,9822.0,9864.91,7589.219373
2019-07-24 00:00:00,9864.78,9870.22,9615.0,9650.84,9004.795041
2019-07-24 04:00:00,9650.0,9778.23,9593.06,9710.82,5333.386932
2019-07-24 08:00:00,9711.85,9797.0,9619.49,9721.48,5721.465631
2019-07-24 12:00:00,9721.5,9937.0,9667.03,9911.66,8909.011755
2019-07-24 16:00:00,9911.67,9928.74,9525.0,9650.99,8973.300997
2019-07-24 20:00:00,9650.97,9848.0,9566.29,9763.28,5533.420021
2019-07-25 00:00:00,9763.4,10175.0,9720.03,10090.19,9995.352473
2019-07-25 04:00:00,10090.12,10110.01,10005.1,10046.96,4050.140215
2019-07-25 08:00:00,10045.64,10140.0,10038.0,10066.42,4226.152289
2019-07-25 12:00:00,10066.18,10156.6,9905.0,9987.9,9099.474843
2019-07-25 16:00:00,9987.92,10077.64,9801.0,9857.82,6280.648115
2019-07-25 20:00:00,9857.21,9949.99,9798.89,9879.87,4221.586793
2019-07-26 00:00:00,9882.15,9882.15,9637.0,9697.0,7912.265527
2019-07-26 04:00:00,9694.63,9789.82,9657.0,9764.36,3499.994913
2019-07-26 08:00:00,9764.18,9815.0,9735.89,9791.64,3511.86536
2019-07-26 12:00:00,9791.33,9852.49,9704.0,9794.01,4517.891533
2019-07-26 16:00:00,9794.01,9889.98,9737.16,9839.0,4431.858952
2019-07-26 20:00:00,9838.98,9860.0,9738.0,9824.0,3293.586932
2019-07-27 00:00:00,9824.0,10188.66,9815.0,10103.0,10046.036243
2019-07-27 04:00:00,10103.02,10118.55,10025.16,10055.33,3131.486206
2019-07-27 08:00:00,10057.32,10088.0,9440.0,9525.81,13484.420134
2019-07-27 12:00:00,9525.81,9526.0,9333.0,9427.69,9029.130364
2019-07-27 16:00:00,9428.52,9481.73,9377.0,9411.61,3470.760002
2019-07-27 20:00:00,9411.26,9541.47,9343.3,9476.52,4647.945352
2019-07-28 00:00:00,9478.92,9505.51,9370.0,9480.56,2642.99603
2019-07-28 04:00:00,9480.56,9578.17,9470.0,9493.11,3136.162316
2019-07-28 08:00:00,9494.49,9579.0,9430.17,9534.98,3480.07435
2019-07-28 12:00:00,9535.0,9559.18,9475.75,9522.47,3081.036291
2019-07-28 16:00:00,9522.91,9594.99,9515.46,9555.68,2573.751804
2019-07-28 20:00:00,9555.69,9580.0,9165.0,9541.54,14487.002146
2019-07-29 00:00:00,9541.54,9729.0,9493.25,9638.46,6723.434537
2019-07-29 04:00:00,9636.62,9684.7,9570.0,9625.95,2964.951733
2019-07-29 08:00:00,9624.79,9650.0,9395.0,9484.96,5156.200126
2019-07-29 12:00:00,9484.51,9635.96,9470.21,9539.64,4963.283595
2019-07-29 16:00:00,9538.24,9693.98,9411.31,9487.63,6286.06496
2019-07-29 20:00:00,9489.81,9549.0,9450.0,9507.64,2928.00246
2019-07-30 00:00:00,9509.07,9539.0,9402.0,9441.29,4672.858897
2019-07-30 04:00:00,9441.04,9530.0,9427.0,9501.29,4053.532637
2019-07-30 08:00:00,9501.29,9564.86,9450.0,9522.9,5037.475534
2019-07-30 12:00:00,9524.81,9714.28,9514.0,9682.35,8374.953576
2019-07-30 16:00:00,9684.58,9714.0,9502.21,9598.52,6489.707589
2019-07-30 20:00:00,9598.87,9629.0,9512.66,9574.21,3907.840601
2019-07-31 00:00:00,9575.0,9720.0,9555.0,9668.96,6919.558174
2019-07-31 04:00:00,9670.28,9809.99,9641.21,9733.71,5086.382171
2019-07-31 08:00:00,9734.86,9786.12,9718.59,9758.1,3559.066053
2019-07-31 12:00:00,9758.1,10086.79,9755.64,10049.64,13575.17068
2019-07-31 16:00:00,10049.7,10109.8,9931.0,9979.89,6775.549085
2019-07-31 20:00:00,9982.43,10091.73,9966.18,10080.53,3599.628397
2019-08-01 00:00:00,10080.53,10155.06,9966.38,9988.02,5523.460165
2019-08-01 04:00:00,9989.61,9999.96,9863.46,9960.19,6228.456895
